Date,Cases,Distinct activities,Number of distinct activities,Number of simple cycles in period,Average number of simple cycles per trace,Median number of simple cycles per trace,Number of activity repetitions in period,Average number of activity repetitions per trace,Median number of activity repetitions per trace,Number of participants in period,Average number of participants per trace,Median number of participants per trace,Handover of work in period,Average handover of work per trace,Median handover of work per trace,Average handover of work from participant,Median handover of work from participant,Simple Variant Entropy,Simple Normalized Variant Entropy,Simple Sequence Entropy,Simple Normalized Sequence Entropy,Simple Sequence Entropy (linear forgetting),Simple Normalized Sequence Entropy (linear forgetting),"Simple Sequence Entropy (exponential forgetting, k1)","Simple Normalized Sequence Entropy (exponential forgetting, k1)",Enriched Variant Entropy,Enriched Normalized Variant Entropy,Enriched Sequence Entropy,Enriched Normalized Sequence Entropy,Enriched Sequence Entropy (linear forgetting),Enriched Normalized Sequence Entropy (linear forgetting),"Enriched Sequence Entropy (exponential forgetting, k1)","Enriched Normalized Sequence Entropy (exponential forgetting, k1)",Median throughput time,Average throughput time,PM4Py median throughput time,Median cycle time,Average cycle time,Ratio to shortest,Ratio to median,Magnitude,Support,Variety,Level of detail,Time granularity,Structure,Affinity,Minimum trace length,Average trace length,Maximum trace length,Distinct traces,Deviation from random,Lempel-Ziv,Pentland task complexity,File
2014-03-01,16718,"['BILLED', 'CHANGE DIAGN', 'CHANGE END', 'CODE ERROR', 'CODE NOK', 'CODE OK', 'DELETE', 'EMPTY', 'FIN', 'JOIN-PAT', 'MANUAL', 'NEW', 'REJECT', 'RELEASE', 'REOPEN', 'SET STATUS', 'STORNO']",17,1350,0.0807512860389998,0.0,5813,0.3477090561071898,0.0,,,,,,,,,10775.72311844472,0.6954536860007401,173799.75127183617,0.1644892289663234,84747.32623651561,0.0802073780174671,105835.54533051996,0.1001658927659734,889427.860955565,0.8424847451544982,890202.8971859441,0.8425143713392165,399013.7705309357,0.3776384429855905,518659.4830620403,0.4908746867624073,26313543.5,22641291.952745546,26313747.0,0.0,0.0,,2.9752714852299813,92409,16718,17,5.179806196913506,1443083.7051983154,0.5847750865051904,0.5183545839062744,1,5.527515253020696,217,0.0279937791601866,0.6210883350480875,12451,4607,Hospital_Billing_metrics.csv
2014-04-01,145,"['Admission IC', 'Admission NC', 'CRP', 'ER Registration', 'ER Sepsis Triage', 'ER Triage', 'IV Antibiotics', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'Release A', 'Release B', 'Release C', 'Release D', 'Return ER']",15,199,1.3724137931034484,1.0,1025,7.068965517241379,4.0,,,,,,,,,6723.646229083547,0.6223466187607044,9959.843780370848,0.5211682149955467,2631.9411481951056,0.1377214442742092,4798.7918491956525,0.2511061254905902,11818.99953611397,0.6184521592004689,11818.99953611397,0.6184521592004689,3038.4597689585057,0.1589933224901368,5659.05340778973,0.2961209862462746,2441704.0,7291175.468965517,2441704.0,0.0,0.0,20013.967213114756,5.288868527958914,2449,145,15,9.820689655172414,11.324137931034484,0.6088888888888888,0.2699876288555171,3,16.889655172413793,84,0.9517241379310344,0.7891978243291735,643,2349,Sepsis_Cases_metrics.csv
2014-04-01,16513,"['BILLED', 'CHANGE DIAGN', 'CHANGE END', 'CODE ERROR', 'CODE NOK', 'CODE OK', 'DELETE', 'EMPTY', 'FIN', 'JOIN-PAT', 'MANUAL', 'NEW', 'REJECT', 'RELEASE', 'REOPEN', 'SET STATUS', 'STORNO']",17,1261,0.0763640767879852,0.0,6021,0.3646218131169381,0.0,,,,,,,,,10945.860540884843,0.6967394618426207,174688.71870452235,0.1644961003401134,89271.51982381407,0.0840627659951597,108834.2532673947,0.1024840663935284,893615.9697629916,0.8418900262447581,894073.45257598,0.8419066637905489,421708.50691731466,0.3971029462153481,533190.2594495157,0.5020800373900051,27011768.0,23031114.136074606,27011768.0,0.0,0.0,,3.0542197061390715,92840,16513,17,5.25761521225701,1464047.749326483,0.5916955017301038,0.5307578966420275,1,5.622237025373948,217,0.0289468903288318,0.6222910362057887,12156,4669,Hospital_Billing_metrics.csv
2014-05-01,179,"['Admission IC', 'Admission NC', 'CRP', 'ER Registration', 'ER Sepsis Triage', 'ER Triage', 'IV Antibiotics', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'Release A', 'Release B', 'Release C', 'Release D', 'Return ER']",15,201,1.1229050279329609,0.0,1119,6.251396648044692,3.0,,,,,,,,,7684.347074485727,0.6209309058942908,11735.92158817524,0.5143884988317634,3322.451526566724,0.1456239154591767,5764.033257865172,0.2526390784441693,14334.09086621423,0.6282669347602948,14334.09086621423,0.6282669347602948,3963.7733707398856,0.1737332188669837,7001.810777270866,0.3068911893935401,2071553.0,7031738.156424581,2071553.0,0.0,0.0,16979.94262295082,4.487100592741329,2866,179,15,9.759776536312849,0.9106145251396648,0.6133333333333333,0.2634373990301141,3,16.011173184357542,118,0.9832402234636872,0.7902297744989353,734,2691,Sepsis_Cases_metrics.csv
2014-05-01,17332,"['BILLED', 'CHANGE DIAGN', 'CHANGE END', 'CODE ERROR', 'CODE NOK', 'CODE OK', 'DELETE', 'EMPTY', 'FIN', 'JOIN-PAT', 'MANUAL', 'NEW', 'REJECT', 'RELEASE', 'REOPEN', 'SET STATUS', 'STORNO']",17,1071,0.0617932148626817,0.0,6028,0.3477959843064851,0.0,,,,,,,,,10414.862229423146,0.7442287006950015,181910.88557366445,0.1620331656133166,97309.33113632324,0.0866761706865969,115948.11175219546,0.103278259213833,946080.0426467508,0.8431035373735564,946544.2363517118,0.8431136956177357,465738.47669679095,0.4148464204828772,575931.8629650264,0.5129987831102519,25585996.5,22511094.08798754,25586001.0,0.0,0.0,,2.8930077702246413,97711,17332,17,5.289810754673437,1395059.1444258774,0.5951557093425606,0.533382068068248,1,5.637606738979922,42,0.0283867989845372,0.621902493302309,12552,4581,Hospital_Billing_metrics.csv
2014-06-01,160,"['Admission IC', 'Admission NC', 'CRP', 'ER Registration', 'ER Sepsis Triage', 'ER Triage', 'IV Antibiotics', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'Release A', 'Release B', 'Release C', 'Release D', 'Release E', 'Return ER']",16,226,1.4125,0.0,1217,7.60625,4.0,,,,,,,,,7734.559263104986,0.5949579182199297,11361.351813642126,0.5105889835179042,3653.3799488814834,0.1641860568268154,5811.003112943463,0.261151509197569,13505.254951077965,0.6069378460176823,13505.254951077965,0.6069378460176823,4223.298679188862,0.1897986978195931,6856.809098817363,0.3081509353259917,3846298.0,8341993.925,3871711.0,0.0,0.0,31527.032786885247,8.33129832336406,2803,160,16,9.9125,0.28125,0.671875,0.2790664514649089,3,17.51875,185,0.96875,0.7830896446251638,718,2683,Sepsis_Cases_metrics.csv
2014-06-01,17702,"['BILLED', 'CHANGE DIAGN', 'CHANGE END', 'CODE ERROR', 'CODE NOK', 'CODE OK', 'DELETE', 'EMPTY', 'FIN', 'JOIN-PAT', 'MANUAL', 'NEW', 'REJECT', 'RELEASE', 'REOPEN', 'SET STATUS', 'STORNO']",17,1077,0.0608405829849734,0.0,6221,0.3514292170376228,0.0,,,,,,,,,10774.864321066214,0.7423080384553972,186386.29247262512,0.161854375475404,104089.081347695,0.0903890142984312,121562.38430701212,0.1055625042608874,970344.7294489284,0.843123953503504,970936.93147791,0.8431434982990674,501020.1541869888,0.4350765449580251,605073.592034567,0.5254346071066249,24903713.5,22397621.91023613,24910472.0,0.0,0.0,,2.8158620541884423,100022,17702,17,5.298892780476782,1364563.9144964009,0.5986159169550174,0.5326199676688103,1,5.650321997514405,42,0.028188905208451,0.6223835998196621,12739,4730,Hospital_Billing_metrics.csv
2014-07-01,145,"['Admission IC', 'Admission NC', 'CRP', 'ER Registration', 'ER Sepsis Triage', 'ER Triage', 'IV Antibiotics', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'Release A', 'Release B', 'Release C', 'Release D', 'Release E', 'Return ER']",16,207,1.4275862068965517,0.0,1164,8.027586206896551,4.0,,,,,,,,,7235.618369371029,0.5894819548780365,10652.19394050286,0.5132364987387321,3818.495725070721,0.1839800690196218,5658.8090260178205,0.2726487470812437,12436.160491412113,0.5991903174139913,12436.160491412113,0.5991903174139913,4324.9770666455015,0.2083829959545086,6551.08432620237,0.3156397265485356,7399318.0,9379101.703448275,7399318.0,0.0,0.0,60650.147540983606,16.027339963631913,2635,145,16,10.144827586206896,3.462068965517241,0.6640625,0.2874180901958066,3,18.17241379310345,185,0.9793103448275862,0.7807571487051271,679,2548,Sepsis_Cases_metrics.csv
2014-07-01,17197,"['BILLED', 'CHANGE DIAGN', 'CHANGE END', 'CODE ERROR', 'CODE NOK', 'CODE OK', 'DELETE', 'EMPTY', 'FIN', 'JOIN-PAT', 'MANUAL', 'NEW', 'REJECT', 'RELEASE', 'REOPEN', 'SET STATUS', 'STORNO']",17,971,0.0564633366284817,0.0,6264,0.3642495784148398,0.0,,,,,,,,,10755.91370523486,0.7401294817839216,183494.32785713015,0.163672998976751,107476.770546433,0.0958669707183937,122936.82569997782,0.1096570078322212,943815.2738811172,0.8423696509513141,944404.8264891354,0.8423888193423993,513523.5682801335,0.458051992381441,605117.4983608401,0.5397518105690013,26149543.0,22832750.722277146,26149543.0,0.0,0.0,,2.9567279541691245,97585,17197,17,5.3102866779089375,1357901.8172527803,0.5986159169550174,0.533526445075231,1,5.674536256323777,42,0.0288422399255684,0.6228690425849261,12394,4713,Hospital_Billing_metrics.csv
2014-08-01,163,"['Admission IC', 'Admission NC', 'CRP', 'ER Registration', 'ER Sepsis Triage', 'ER Triage', 'IV Antibiotics', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'Release A', 'Release B', 'Release C', 'Release D', 'Return ER']",15,250,1.5337423312883436,0.0,1360,8.343558282208589,4.0,,,,,,,,,8433.378323385274,0.5925163533180786,12464.690845792416,0.5185601630224121,5214.697905281356,0.216943575202119,7035.56639472297,0.2926959442266545,14479.542451867192,0.6023826813855367,14479.542451867192,0.6023826813855367,5899.04812433221,0.2454141378134032,8102.365929760047,0.337077288910209,4763144.0,8657912.196319018,4763144.0,0.0,0.0,39042.16393442623,10.317238451399652,3002,163,15,10.07361963190184,0.4969325153374233,0.6,0.2806544812295323,3,18.41717791411043,185,0.9693251533742332,0.7800747504921453,753,2885,Sepsis_Cases_metrics.csv
2014-08-01,16774,"['BILLED', 'CHANGE DIAGN', 'CHANGE END', 'CODE ERROR', 'CODE NOK', 'CODE OK', 'DELETE', 'EMPTY', 'FIN', 'JOIN-PAT', 'MANUAL', 'NEW', 'REJECT', 'RELEASE', 'REOPEN', 'SET STATUS', 'STORNO']",17,909,0.054191009896268,0.0,6328,0.3772505067366162,0.0,,,,,,,,,10587.699563624215,0.7412059639352969,180664.22886143596,0.1647032544821632,110253.4615467166,0.1005130016556611,123983.34940585669,0.1130299078984011,922764.745856692,0.841672623485722,923252.8875424308,0.841687124488382,525993.2831596389,0.479523844416347,607121.6684625872,0.5534848558157139,27081786.0,23079749.154405627,27084081.0,0.0,0.0,,3.0621366390619533,95646,16774,17,5.324788362942649,1361170.6229185867,0.6089965397923875,0.5344811634611818,1,5.702038869679265,42,0.0288541790866817,0.6234844150061074,12190,4686,Hospital_Billing_metrics.csv
2014-09-01,154,"['Admission IC', 'Admission NC', 'CRP', 'ER Registration', 'ER Sepsis Triage', 'ER Triage', 'IV Antibiotics', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'Release A', 'Release B', 'Release C', 'Release D', 'Release E', 'Return ER']",16,201,1.3051948051948052,0.0,1161,7.538961038961039,4.0,,,,,,,,,7337.460906719673,0.5880976765147741,10921.410187885744,0.5130260250423686,5173.809655765897,0.2430362889370831,6504.084999592782,0.3055250939645129,12811.401219840784,0.6018071045741249,12811.401219840784,0.6018071045741249,5935.765484725764,0.2788286603858491,7569.246011368653,0.3555603284718315,3523062.0,8121717.045454546,3857725.0,0.0,0.0,28877.55737704918,7.631150923227381,2695,154,16,9.96103896103896,2.0454545454545454,0.6484375,0.2743828934885961,3,17.5,185,0.961038961038961,0.7852452400109532,685,2557,Sepsis_Cases_metrics.csv
2014-09-01,16848,"['BILLED', 'CHANGE DIAGN', 'CHANGE END', 'CODE ERROR', 'CODE NOK', 'CODE OK', 'DELETE', 'EMPTY', 'FIN', 'JOIN-PAT', 'MANUAL', 'NEW', 'REJECT', 'RELEASE', 'REOPEN', 'SET STATUS', 'STORNO']",17,860,0.0510446343779677,0.0,6354,0.3771367521367521,0.0,,,,,,,,,10495.012422196716,0.7409203543830697,210662.43003772895,0.191506966622326,129539.85493605184,0.1177608397997518,145217.10864592413,0.1320125661394154,925487.6896417048,0.841734196736783,925951.3985797906,0.8417549515115603,548650.689344241,0.4987620679812054,622921.698077467,0.566279639044698,27066582.0,22887513.22904796,27069930.0,0.0,0.0,,3.060417523289445,95896,16848,17,5.314696106362773,1349952.8872669283,0.6193771626297577,0.5321976126275121,1,5.6918328584995255,42,0.0287867996201329,0.6234396161087119,12247,4682,Hospital_Billing_metrics.csv
2014-10-01,178,"['Admission IC', 'Admission NC', 'CRP', 'ER Registration', 'ER Sepsis Triage', 'ER Triage', 'IV Antibiotics', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'Release A', 'Release B', 'Release C', 'Release D', 'Release E', 'Return ER']",16,217,1.2191011235955056,0.0,1310,7.359550561797753,4.0,,,,,,,,,8347.714729622052,0.5979711721704859,12735.013994235267,0.5162476904662161,6619.627629598988,0.2683442261684018,7949.129984328676,0.3222391430023595,15097.839631302371,0.6120311170617757,15097.839631302371,0.6120311170617757,7686.510210457459,0.3115931514240898,9348.427613926817,0.3789633970849926,2140913.5,7288952.224719102,2284410.0,0.0,0.0,17548.47131147541,4.637339346305845,3072,178,16,9.898876404494382,2.764044943820225,0.6484375,0.2749571744247284,3,17.258426966292134,185,0.949438202247191,0.7838344452380551,771,2923,Sepsis_Cases_metrics.csv
2014-10-01,17043,"['BILLED', 'CHANGE DIAGN', 'CHANGE END', 'CODE ERROR', 'CODE NOK', 'CODE OK', 'DELETE', 'EMPTY', 'FIN', 'JOIN-PAT', 'MANUAL', 'NEW', 'REJECT', 'RELEASE', 'REOPEN', 'SET STATUS', 'STORNO']",17,885,0.0519274775567681,0.0,6538,0.3836179076453676,0.0,,,,,,,,,10610.080389888,0.7409992786672274,184603.2993284871,0.1659912530273072,120306.27932067386,0.1081767775772912,131918.3721455948,0.1186181177119991,935578.1718778862,0.8417237606722785,936129.2178040688,0.8417469374816935,575562.4401337389,0.5175331696713115,644032.8658121884,0.5791002803081313,26702676.0,22580512.100099742,26702676.0,0.0,0.0,,3.0192706840161976,96866,17043,17,5.300005867511588,1328711.3504544622,0.6055363321799307,0.5257338461373707,1,5.683623775156956,42,0.0285747814351933,0.6241202727384356,12436,4728,Hospital_Billing_metrics.csv
2014-11-01,166,"['Admission IC', 'Admission NC', 'CRP', 'ER Registration', 'ER Sepsis Triage', 'ER Triage', 'IV Antibiotics', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'Release A', 'Release B', 'Release C', 'Release D', 'Release E', 'Return ER']",16,190,1.144578313253012,0.0,1146,6.903614457831325,4.0,,,,,,,,,7461.575290827644,0.607890544300373,11402.918846565106,0.5174432308570802,6393.729763700231,0.2901355548235536,7423.706303061059,0.3368739728904684,13619.883073138348,0.6180449406059997,13619.883073138348,0.6180449406059997,7481.248465616301,0.3394851291131628,8795.117938014755,0.3991060800179511,2986684.5,7421061.2710843375,3127353.0,0.0,0.0,24481.02049180328,6.469327017112929,2779,166,16,9.837349397590362,12.518072289156626,0.6484375,0.2782557366909478,3,16.740963855421686,170,0.8975903614457831,0.7857334165021103,723,2562,Sepsis_Cases_metrics.csv
2014-11-01,17090,"['BILLED', 'CHANGE DIAGN', 'CHANGE END', 'CODE ERROR', 'CODE NOK', 'CODE OK', 'DELETE', 'EMPTY', 'FIN', 'JOIN-PAT', 'MANUAL', 'NEW', 'REJECT', 'RELEASE', 'REOPEN', 'SET STATUS', 'STORNO']",17,894,0.0523112931538911,0.0,6577,0.3848449385605617,0.0,,,,,,,,,10644.13907861516,0.7407242014291758,184825.71744909775,0.1652046777210814,124154.8382347562,0.1109745998618117,134678.77061129117,0.1203813149046072,941224.6034041332,0.8416990465111885,941688.4419749896,0.8417190947087264,598956.149881216,0.5353711543818982,661707.9510871064,0.5914612442120194,25639366.5,22254850.01088356,25647640.0,0.0,0.0,,2.899042314343214,97398,17090,17,5.314277355178467,1289554.378322612,0.5986159169550174,0.5272418427339145,1,5.699122293739029,42,0.0283791691047396,0.6241427786097321,12498,4687,Hospital_Billing_metrics.csv
2014-12-01,122,"['Admission IC', 'Admission NC', 'CRP', 'ER Registration', 'ER Sepsis Triage', 'ER Triage', 'IV Antibiotics', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'Release A', 'Release B', 'Release C', 'Release D', 'Release E', 'Return ER']",16,168,1.3770491803278688,0.0,854,7.0,4.0,,,,,,,,,5495.896489470668,0.603348345576519,8249.917154828798,0.5180149765846244,4974.045699885157,0.3123219443784016,5612.3888556704,0.3524037183757927,9677.649991314294,0.6076627849178563,9677.649991314294,0.6076627849178563,5707.735444818154,0.3583905616637751,6523.027260406696,0.4095829994586852,4176544.0,8065073.081967213,4194540.0,0.0,0.0,34233.96721311475,9.04662977872651,2084,122,16,10.081967213114757,2.139344262295082,0.66015625,0.2784809002555484,3,17.081967213114755,88,0.9672131147540984,0.7836818561188648,563,1984,Sepsis_Cases_metrics.csv
2014-12-01,16501,"['BILLED', 'CHANGE DIAGN', 'CHANGE END', 'CODE ERROR', 'CODE NOK', 'CODE OK', 'DELETE', 'EMPTY', 'FIN', 'JOIN-PAT', 'MANUAL', 'NEW', 'REJECT', 'RELEASE', 'REOPEN', 'SET STATUS', 'STORNO']",17,886,0.0536937155323919,0.0,6461,0.3915520271498697,0.0,,,,,,,,,10079.616946997205,0.7438031414565329,177427.56087151673,0.1641110447182786,123322.74758071869,0.1140669738319629,132264.10092264775,0.1223372494922468,908909.5423551656,0.8410901888840978,909360.9214865156,0.8411104234206165,599840.3268725406,0.554820357241407,654156.565834788,0.605059985614121,25344439.0,22390974.16623235,25344439.0,0.0,0.0,,2.865694871762545,94381,16501,17,5.328161929580025,1308171.421088904,0.5986159169550174,0.528886526881697,1,5.719713956729895,34,0.0286649293982182,0.6244638835989932,12103,4471,Hospital_Billing_metrics.csv
2015-01-01,98,"['Admission IC', 'Admission NC', 'CRP', 'ER Registration', 'ER Sepsis Triage', 'ER Triage', 'IV Antibiotics', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'Release A', 'Release B', 'Release C', 'Release D', 'Release E', 'Return ER']",16,117,1.1938775510204085,0.0,640,6.530612244897959,4.0,,,,,,,,,4157.428514071352,0.6025391428461612,6163.246380121183,0.52137359060736,3921.225912960168,0.3317121380084221,4347.113646638956,0.3677396798603795,7115.079127787345,0.6018929186856606,7115.079127787345,0.6018929186856606,4432.017299011708,0.3749220184143009,4970.893402808755,0.4205076970974313,3384033.0,7723146.8877551025,3642360.0,0.0,0.0,27737.975409836065,7.330006270733221,1602,98,16,9.816326530612244,0.9387755102040816,0.6796875,0.2725099138411522,3,16.346938775510203,88,0.979591836734694,0.7756676131154002,449,1524,Sepsis_Cases_metrics.csv
2015-01-01,15672,"['BILLED', 'CHANGE DIAGN', 'CHANGE END', 'CODE ERROR', 'CODE NOK', 'CODE OK', 'DELETE', 'EMPTY', 'FIN', 'JOIN-PAT', 'MANUAL', 'NEW', 'REJECT', 'RELEASE', 'REOPEN', 'SET STATUS', 'STORNO']",17,854,0.0544920877998979,0.0,6354,0.4054364471669219,0.0,,,,,,,,,9632.972595631469,0.7448657623271483,152102.67264303815,0.1490684681891054,108728.64748481498,0.1065596852914763,115598.03707760676,0.1132920415755428,856962.1939159012,0.8402143874638659,857336.1941934901,0.8402337116812693,587519.2619614748,0.5757991946514257,632571.5117856049,0.6199527243235643,24356190.0,22968416.190339457,24356423.0,0.0,0.0,,2.7539535903191306,89490,15672,17,5.304747320061256,1334028.5976472143,0.6055363321799307,0.5201303242170827,1,5.710183767228178,34,0.0297983665135273,0.625712497892788,11558,4358,Hospital_Billing_metrics.csv
2015-02-01,68,"['Admission IC', 'Admission NC', 'CRP', 'ER Registration', 'ER Sepsis Triage', 'ER Triage', 'IV Antibiotics', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'Release A', 'Release B', 'Release C', 'Release D', 'Release E', 'Return ER']",16,95,1.3970588235294117,1.0,477,7.014705882352941,4.0,,,,,,,,,2980.5932276718518,0.5780859651572978,4114.635175604861,0.50517975522592,2825.849249481914,0.3469473650112292,3050.446144330144,0.3745225447104237,4702.8680944900325,0.5774008269117119,4702.8680944900325,0.5774008269117119,3171.63374266102,0.3894015117751548,3456.9733325894217,0.4244344558988351,2808304.0,7550994.867647059,3125706.0,0.0,0.0,23018.88524590164,6.0829447969701205,1155,68,16,9.970588235294118,0.0,0.6953125,0.2910031575164303,5,16.985294117647058,88,0.9852941176470588,0.7816613207075642,337,1125,Sepsis_Cases_metrics.csv
2015-02-01,15117,"['BILLED', 'CHANGE DIAGN', 'CHANGE END', 'CODE ERROR', 'CODE NOK', 'CODE OK', 'DELETE', 'EMPTY', 'FIN', 'JOIN-PAT', 'MANUAL', 'NEW', 'REJECT', 'RELEASE', 'REOPEN', 'SET STATUS', 'STORNO']",17,795,0.0525897995634054,0.0,6096,0.4032546140107164,0.0,,,,,,,,,9247.158944590565,0.7416609136334008,145064.2151636764,0.1492033089991166,107220.44145850406,0.1102797450074416,112899.87274766195,0.1161212265928165,816258.6689232881,0.8399118020881563,816630.636630923,0.8399314267678766,578897.5491695009,0.5954151394960705,616658.0977230184,0.6342531036862724,22990514.0,23248419.51901832,22990514.0,0.0,0.0,,2.599536650583783,85605,15117,17,5.259575312562016,1372474.3965623926,0.6089965397923875,0.5099210835626267,1,5.662829926572733,34,0.0295693589998015,0.6258842212087337,11087,4179,Hospital_Billing_metrics.csv
2015-03-01,25,"['Admission IC', 'Admission NC', 'CRP', 'ER Registration', 'ER Sepsis Triage', 'ER Triage', 'IV Antibiotics', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'Release A', 'Release E', 'Return ER']",13,29,1.16,1.0,177,7.08,4.0,,,,,,,,,1003.5558286304748,0.5262752371932519,1289.5376323121206,0.4715036374530473,749.114893833841,0.2739046837117958,866.6968257379972,0.3168970766458139,1412.744541265485,0.5165527343349264,1412.744541265485,0.5165527343349264,785.9390895023329,0.287368999734001,933.0385709954894,0.3411541230631456,10858166.0,14453852.04,10858166.0,0.0,0.0,89001.3606557377,23.519399742455896,448,25,13,10.84,0.0,0.6568047337278107,0.3486637068773814,9,17.92,41,0.96,0.783713800706936,150,434,Sepsis_Cases_metrics.csv
2015-03-01,14896,"['BILLED', 'CHANGE DIAGN', 'CHANGE END', 'CODE ERROR', 'CODE NOK', 'CODE OK', 'DELETE', 'EMPTY', 'FIN', 'JOIN-PAT', 'MANUAL', 'NEW', 'REJECT', 'RELEASE', 'REOPEN', 'SET STATUS', 'STORNO']",17,805,0.0540413533834586,0.0,6009,0.4033968850698174,0.0,,,,,,,,,9020.65177234752,0.7399771632530399,158562.54392754575,0.1672036915049675,121391.51310862286,0.1280069593132288,126561.72373528343,0.133458929754816,796022.9237132523,0.8399170527766298,796534.1554677854,0.8399426996129863,583818.8373726223,0.6156350822893342,615652.4679821703,0.649203543163386,21435624.5,23032219.373993017,21436070.0,0.0,0.0,,2.423725346719159,83666,14896,17,5.21327873254565,1403760.6429820268,0.615916955017301,0.4976513628284467,1,5.616675617615467,34,0.029672395273899,0.6267118783979496,10735,4068,Hospital_Billing_metrics.csv
2015-04-01,16,"['Admission IC', 'Admission NC', 'CRP', 'ER Registration', 'ER Sepsis Triage', 'ER Triage', 'IV Antibiotics', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'Release A', 'Return ER']",12,11,0.6875,0.5,96,6.0,4.0,,,,,,,,,562.1181321753252,0.4977835567931831,683.1028181931777,0.446068402981823,363.9342010830808,0.2376502387985856,440.7854265335424,0.2878343435788253,746.8764650464626,0.48771280562009,746.8764650464626,0.48771280562009,376.8231195677589,0.2460667452621812,472.92512643457,0.3088216740733573,18392904.5,17525926.1875,18774640.0,0.0,0.0,150761.51229508198,39.84006814413373,273,16,12,11.0625,0.0,0.6666666666666667,0.3527371089782189,13,17.0625,28,1.0,0.7951988711385825,102,273,Sepsis_Cases_metrics.csv
2015-04-01,14531,"['BILLED', 'CHANGE DIAGN', 'CHANGE END', 'CODE ERROR', 'CODE NOK', 'CODE OK', 'DELETE', 'EMPTY', 'FIN', 'JOIN-PAT', 'MANUAL', 'NEW', 'REJECT', 'RELEASE', 'REOPEN', 'SET STATUS', 'STORNO']",17,775,0.0533342509118436,0.0,5899,0.4059596724244718,0.0,,,,,,,,,8526.952137253347,0.7396544918707105,179710.21824761905,0.1946405200006742,138492.631006877,0.1499985809282003,144159.15903957924,0.1561358833789928,774804.1951585438,0.839633797353945,775248.376698307,0.8396559118431555,585116.4217618263,0.6337278186137006,612011.700337391,0.6628575534643802,20273339.0,22743505.14734017,20273339.0,0.0,0.0,,2.292305764029877,81635,14531,17,5.212029454270181,1445736.9205840456,0.6228373702422145,0.4949499778126147,1,5.617989126694653,34,0.029385451792719,0.6273682089578216,10273,3915,Hospital_Billing_metrics.csv
2015-05-01,8,"['Admission IC', 'Admission NC', 'CRP', 'ER Registration', 'ER Sepsis Triage', 'ER Triage', 'IV Antibiotics', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'Release A', 'Return ER']",12,3,0.375,0.0,38,4.75,4.0,,,,,,,,,208.30799098850963,0.4363594256829693,243.81543102382665,0.4079125771466836,118.2521111436129,0.1978403221119886,150.8108064144952,0.2523122693579415,255.61012576340505,0.4276455542912258,255.61012576340505,0.4276455542912258,114.90384102525796,0.192238537650578,154.5523316544374,0.2585719847363953,17986298.0,17518364.875,18774640.0,0.0,0.0,147428.67213114753,38.95933554054479,124,8,12,10.75,0.0,0.7361111111111112,0.3413742956336653,13,15.5,23,1.0,0.7951691564690031,54,124,Sepsis_Cases_metrics.csv
2015-05-01,15388,"['BILLED', 'CHANGE DIAGN', 'CHANGE END', 'CODE ERROR', 'CODE NOK', 'CODE OK', 'DELETE', 'EMPTY', 'FIN', 'JOIN-PAT', 'MANUAL', 'NEW', 'REJECT', 'RELEASE', 'REOPEN', 'SET STATUS', 'STORNO']",17,833,0.0541330907200415,0.0,5984,0.3888744476215233,0.0,,,,,,,,,8333.3992196713,0.7400099757102432,190034.01159456745,0.1951808418230748,149777.90707942678,0.1538344517645099,155001.4806246108,0.159199499175333,818010.2875526211,0.8408694939743419,818725.0199899273,0.8408991489595858,631674.8556387866,0.6487829680988128,656840.6353596352,0.6746303310515492,18312646.5,21163396.099493112,18313723.0,0.0,0.0,,2.0706103285004778,85716,15388,17,5.1814400831817,1372502.6241969296,0.6262975778546713,0.4864707212564526,1,5.570314530803223,34,0.0275539381336106,0.6270596963098019,10652,3851,Hospital_Billing_metrics.csv
2015-06-01,2,"['Admission NC', 'CRP', 'ER Registration', 'ER Sepsis Triage', 'ER Triage', 'IV Antibiotics', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'Release A', 'Return ER']",11,0,0.0,0.0,9,4.5,4.5,,,,,,,,,21.34217387547024,0.2004833392769097,21.34217387547024,0.2004833392769097,2.413071633061168,0.0226678248304651,9.424919198635296,0.0885354643056869,21.34217387547024,0.2004833392769097,21.34217387547024,0.2004833392769097,2.413071633061168,0.0226678248304651,9.424919198635296,0.0885354643056869,19035826.0,19035826.0,20873696.0,0.0,0.0,156031.3606557377,41.23267236122889,31,2,11,11.0,0.0,0.8512396694214877,0.4444444444444444,14,15.5,17,1.0,0.7512227601375987,20,31,Sepsis_Cases_metrics.csv
