Date,Cases,Distinct activities,Number of distinct activities,Number of simple cycles in period,Average number of simple cycles per trace,Median number of simple cycles per trace,Number of activity repetitions in period,Average number of activity repetitions per trace,Median number of activity repetitions per trace,Number of participants in period,Average number of participants per trace,Median number of participants per trace,Handover of work in period,Average handover of work per trace,Median handover of work per trace,Average handover of work from participant,Median handover of work from participant,Simple Variant Entropy,Simple Normalized Variant Entropy,Simple Sequence Entropy,Simple Normalized Sequence Entropy,Simple Sequence Entropy (linear forgetting),Simple Normalized Sequence Entropy (linear forgetting),"Simple Sequence Entropy (exponential forgetting, k1)","Simple Normalized Sequence Entropy (exponential forgetting, k1)",Enriched Variant Entropy,Enriched Normalized Variant Entropy,Enriched Sequence Entropy,Enriched Normalized Sequence Entropy,Enriched Sequence Entropy (linear forgetting),Enriched Normalized Sequence Entropy (linear forgetting),"Enriched Sequence Entropy (exponential forgetting, k1)","Enriched Normalized Sequence Entropy (exponential forgetting, k1)",Median throughput time,Average throughput time,PM4Py median throughput time,Median cycle time,Average cycle time,Ratio to shortest,Ratio to median,Magnitude,Support,Variety,Level of detail,Time granularity,Structure,Affinity,Minimum trace length,Average trace length,Maximum trace length,Distinct traces,Deviation from random,Lempel-Ziv,Pentland task complexity
2016-06-01,21127,"['abort external', 'abort payment', 'approve', 'begin admissibility check', 'begin editing', 'begin editing from refused', 'begin payment', 'begin preparations', 'calculate', 'calculate protocol', 'cancel offline', 'change department', 'check', 'check admissibility', 'clear', 'create', 'decide', 'discard', 'finish editing', 'finish payment', 'finish pre-check', 'finish preparations', 'initialize', 'insert document', 'mail income', 'mail valid', 'performed', 'performed offline', 'plan', 'prepare external', 'prepare offline', 'refuse', 'remove document', 'restart editing', 'revoke approval', 'revoke decision', 'revoke withdrawal', 'save', 'take original document', 'withdraw']",40,188755,8.934302077909784,6.0,923637,43.71832252567804,34.0,163,11.153689591517963,11.0,397947,18.835944525962038,17.0,2441.39263803681,593.0,6082814.54650278,0.6974015496693367,9987497.608040616,0.5749764945786545,5949723.541597007,0.3425233546895116,6743142.1873627715,0.3882001688004329,12212824.915027685,0.7030877537224354,12212824.915027685,0.7030877537224354,7179100.475218783,0.41329812406123406,8178555.889531843,0.47083639772717584,23288479.602,35225107.91289081,23288479.601999998,0.0,0.0,2.3702580119161585,1.0110001421890236,1238157,21127,40,14.8871112794055,0.0,0.6699999999999999,0.4850086824930188,24,58.60543380508354,864,0.7091399630804183,0.8039633625360916,112095,959504
2016-07-01,20923,"['abort external', 'abort payment', 'approve', 'begin admissibility check', 'begin editing', 'begin editing from refused', 'begin payment', 'begin preparations', 'calculate', 'calculate protocol', 'cancel offline', 'change department', 'check', 'check admissibility', 'clear', 'create', 'decide', 'discard', 'finish editing', 'finish payment', 'finish pre-check', 'finish preparations', 'initialize', 'insert document', 'mail income', 'mail valid', 'performed', 'performed offline', 'plan', 'prepare external', 'prepare offline', 'refuse', 'remove document', 'restart editing', 'revoke approval', 'revoke decision', 'revoke withdrawal', 'save', 'take original document', 'withdraw']",40,187017,8.93834536156383,6.0,914603,43.712804091191515,34.0,163,11.160063088467236,11.0,393851,18.82383023466998,17.0,2416.2638036809817,592.0,6013857.777150649,0.696985390633234,9878016.176650861,0.5745863212049335,5903079.5995066995,0.3433714553816863,6681071.9272456085,0.3886258608743412,12082946.01623511,0.7028430989207245,12082946.01623511,0.7028430989207245,7126018.984718853,0.4145076258271896,8106188.560309768,0.47152231587467386,23206197.448,35221345.22815543,23206197.447999954,0.0,0.0,2.361883487769916,1.0074281069675195,1226260,20923,40,14.895426086125317,0.0,0.670625,0.48628604647981905,24,58.60823017731683,864,0.7072121588682311,0.8038566250451944,111131,949191
2016-08-01,20593,"['abort external', 'abort payment', 'approve', 'begin admissibility check', 'begin editing', 'begin editing from refused', 'begin payment', 'begin preparations', 'calculate', 'calculate protocol', 'cancel offline', 'change department', 'check', 'check admissibility', 'clear', 'create', 'decide', 'discard', 'finish editing', 'finish payment', 'finish pre-check', 'finish preparations', 'initialize', 'insert document', 'mail income', 'mail valid', 'performed', 'performed offline', 'plan', 'prepare external', 'prepare offline', 'refuse', 'remove document', 'restart editing', 'revoke approval', 'revoke decision', 'revoke withdrawal', 'save', 'take original document', 'withdraw']",40,184555,8.96202593114165,6.0,900815,43.74374787549167,34.0,163,11.167435536347302,11.0,387346,18.809595493614335,17.0,2376.3558282208587,592.0,5912543.620586371,0.6962296512962212,9709178.753488025,0.5740203158490003,5829999.710788196,0.34467778999165877,6584645.986345181,0.3892935401439434,11880703.615270851,0.702403922607371,11880703.615270851,0.702403922607371,7042452.709785376,0.4163597181039,7992946.65200987,0.4725542580110222,23123213.045,35174871.10433458,23123213.045000076,0.0,0.0,2.3534374900304185,1.0038255856923537,1207796,20593,40,14.907055795658719,0.0,0.67125,0.48792729828981996,24,58.65080367115039,864,0.7038313990190842,0.8036846457010374,109666,932860
2016-09-01,19604,"['abort external', 'abort payment', 'approve', 'begin admissibility check', 'begin editing', 'begin editing from refused', 'begin payment', 'begin preparations', 'calculate', 'calculate protocol', 'cancel offline', 'change department', 'check', 'check admissibility', 'clear', 'create', 'decide', 'discard', 'finish editing', 'finish payment', 'finish pre-check', 'finish preparations', 'initialize', 'insert document', 'mail income', 'mail valid', 'performed', 'performed offline', 'plan', 'prepare external', 'prepare offline', 'refuse', 'remove document', 'restart editing', 'revoke approval', 'revoke decision', 'revoke withdrawal', 'save', 'take original document', 'withdraw']",40,176932,9.025300958987962,6.0,858415,43.787747398490104,34.0,163,11.18608447255662,11.0,367681,18.755407059783717,17.0,2255.711656441718,551.0,5596528.718838433,0.6939152241632197,9191611.740864411,0.5719735221897666,5603647.754018372,0.3487025163092062,6287583.128623099,0.39126229104638993,11266257.411685824,0.7010741005311968,11266257.411685824,0.7010741005311968,6785619.246370636,0.4222539691630057,7647085.832936498,0.4758611157286344,22856191.7115,34894121.353237554,22856269.24699998,0.0,0.0,2.32626055680432,0.9922336479295802,1151433,19604,40,14.946847582126097,0.0,0.6725,0.4949999408108772,24,58.7345949806162,864,0.6934809222607631,0.8029879552865271,105162,882661
2016-10-01,19486,"['abort external', 'abort payment', 'approve', 'begin admissibility check', 'begin editing', 'begin editing from refused', 'begin payment', 'begin preparations', 'calculate', 'calculate protocol', 'cancel offline', 'change department', 'check', 'check admissibility', 'clear', 'create', 'decide', 'discard', 'finish editing', 'finish payment', 'finish pre-check', 'finish preparations', 'initialize', 'insert document', 'mail income', 'mail valid', 'performed', 'performed offline', 'plan', 'prepare external', 'prepare offline', 'refuse', 'remove document', 'restart editing', 'revoke approval', 'revoke decision', 'revoke withdrawal', 'save', 'take original document', 'withdraw']",40,175492,9.00605562968285,5.0,851877,43.717386841835165,34.0,163,11.186390228882274,11.0,364994,18.731088986965002,17.0,2239.2269938650306,549.0,5545725.672977349,0.6937908381654863,9114584.95327978,0.5716215570296949,5567960.956984028,0.34919489236495377,6242156.033067787,0.3914770633149404,11177724.677575696,0.701011446708377,11177724.677575696,0.701011446708377,6746340.962271914,0.42309704115703217,7595889.255557388,0.4763764960821868,22774684.58,34845209.934456326,22774697.392999887,0.0,0.0,2.3179649130024123,0.9886952580070005,1143083,19486,40,14.944370317150774,0.0,0.6725,0.49607459605083265,24,58.661757158985935,864,0.6921379451914195,0.8028321635120673,104364,875179
2016-11-01,19420,"['abort external', 'abort payment', 'approve', 'begin admissibility check', 'begin editing', 'begin editing from refused', 'begin payment', 'begin preparations', 'calculate', 'calculate protocol', 'cancel offline', 'change department', 'check', 'check admissibility', 'clear', 'create', 'decide', 'discard', 'finish editing', 'finish payment', 'finish pre-check', 'finish preparations', 'initialize', 'insert document', 'mail income', 'mail valid', 'performed', 'performed offline', 'plan', 'prepare external', 'prepare offline', 'refuse', 'remove document', 'restart editing', 'revoke approval', 'revoke decision', 'revoke withdrawal', 'save', 'take original document', 'withdraw']",40,174708,8.996292481977344,5.0,847864,43.659320288362515,34.0,162,11.184191555097838,11.0,363374,18.711328527291453,17.0,2243.0493827160494,546.5,5510512.5005101785,0.6937264533570467,9067339.634615915,0.5713563398228246,5545790.5500500165,0.34945449467933243,6214118.126200612,0.3915675303766259,11124745.28171636,0.7009987495513,11124745.28171636,0.7009987495513,6722400.108174335,0.42359568246102713,7564984.344313107,0.4766890774977348,22773047.975,34806791.63626272,22773057.24600005,0.0,0.0,2.3177983423984108,0.9886242096639578,1138046,19420,40,14.942430484037075,0.0,0.6725,0.4969104716169986,24,58.60175077239959,864,0.69129763130793,0.8027050933905956,103879,870365
2016-12-01,19293,"['abort external', 'abort payment', 'approve', 'begin admissibility check', 'begin editing', 'begin editing from refused', 'begin payment', 'begin preparations', 'calculate', 'calculate protocol', 'cancel offline', 'change department', 'check', 'check admissibility', 'clear', 'create', 'decide', 'discard', 'finish editing', 'finish payment', 'finish pre-check', 'finish preparations', 'initialize', 'insert document', 'mail income', 'mail valid', 'performed', 'performed offline', 'plan', 'prepare external', 'prepare offline', 'refuse', 'remove document', 'restart editing', 'revoke approval', 'revoke decision', 'revoke withdrawal', 'save', 'take original document', 'withdraw']",40,173323,8.983724666977661,5.0,840061,43.54226921681439,34.0,162,11.17503757839631,11.0,360104,18.66500803400197,17.0,2222.864197530864,542.0,5438669.128801465,0.6935253438990244,8973814.800972106,0.5706994298426463,5501241.3460005475,0.34985737606811385,6158166.357500227,0.39163523061795685,11021839.950066688,0.7009457978382355,11021839.950066688,0.7009457978382355,6675143.975475642,0.4245129797540342,7504457.050706807,0.4772540391242596,22769637.706,34715458.85225279,22769637.70600009,0.0,0.0,2.3174512515810544,0.9884761629686464,1128300,19293,40,14.94008189498782,0.0,0.674375,0.4985229701493494,24,58.48235111180221,864,0.6893692012647074,0.8024508748280615,102846,860757
2017-01-01,19011,"['abort external', 'abort payment', 'approve', 'begin admissibility check', 'begin editing', 'begin editing from refused', 'begin payment', 'begin preparations', 'calculate', 'calculate protocol', 'cancel offline', 'change department', 'check', 'check admissibility', 'clear', 'create', 'decide', 'discard', 'finish editing', 'finish payment', 'finish pre-check', 'finish preparations', 'initialize', 'insert document', 'mail income', 'mail valid', 'performed', 'performed offline', 'plan', 'prepare external', 'prepare offline', 'refuse', 'remove document', 'restart editing', 'revoke approval', 'revoke decision', 'revoke withdrawal', 'save', 'take original document', 'withdraw']",40,169754,8.9292514859818,5.0,822739,43.27699752774709,33.0,162,11.1625900794277,11.0,353409,18.589711219820103,17.0,2181.537037037037,537.5,5288687.202988259,0.6933899952319453,8771057.107498987,0.5695026103335126,5402662.73641336,0.3507935809138,6035572.750963069,0.3918882746291233,10795164.237167588,0.7009273952611342,10795164.237167588,0.7009273952611342,6569196.489877983,0.42653633455204265,7369916.319687685,0.47852687886540196,22686942.911,34476123.62229352,22686942.911000013,0.0,0.0,2.3090347296035665,0.984886214164255,1106662,19011,40,14.934669401925202,0.0,0.676875,0.5020154871244044,31,58.2116669296723,864,0.685182262900426,0.8019425169367553,100360,839951
2017-02-01,6714,"['abort external', 'abort payment', 'approve', 'begin admissibility check', 'begin editing', 'begin editing from refused', 'begin payment', 'begin preparations', 'calculate', 'calculate protocol', 'cancel offline', 'change department', 'check', 'check admissibility', 'clear', 'create', 'decide', 'discard', 'finish editing', 'finish payment', 'finish pre-check', 'finish preparations', 'initialize', 'insert document', 'mail income', 'mail valid', 'performed', 'performed offline', 'plan', 'prepare external', 'prepare offline', 'refuse', 'remove document', 'restart editing', 'revoke approval', 'revoke decision', 'revoke withdrawal', 'save', 'take original document', 'withdraw']",40,83483,12.434167411379208,8.0,394005,58.68409294012511,49.0,160,12.468871015787906,12.0,153631,22.882186476020255,21.0,960.19375,308.5,3022698.53811977,0.668434420492839,3970958.012407291,0.6081687157048771,2339089.2345609204,0.35824123328859575,2675659.0011952687,0.4097882912226113,4336378.107152583,0.6641343212387602,4336378.107152583,0.6641343212387602,2490013.8944809674,0.38135597192470805,2879737.2527809986,0.4410437232323165,55785243.5,53613204.436489575,55785474.0,0.0,0.0,5.67771802248582,2.4217505854571026,497747,6714,40,15.451593684837652,0.0,0.68875,0.43843055644357265,31,74.13568662496276,864,0.9697646708370569,0.8130253873071611,52773,484033
2017-03-01,5857,"['abort external', 'abort payment', 'approve', 'begin admissibility check', 'begin editing', 'begin editing from refused', 'begin payment', 'begin preparations', 'calculate', 'calculate protocol', 'cancel offline', 'change department', 'check', 'check admissibility', 'clear', 'create', 'decide', 'discard', 'finish editing', 'finish payment', 'finish pre-check', 'finish preparations', 'initialize', 'insert document', 'mail income', 'mail valid', 'performed', 'performed offline', 'plan', 'prepare external', 'prepare offline', 'refuse', 'remove document', 'restart editing', 'revoke approval', 'revoke decision', 'revoke withdrawal', 'save', 'take original document', 'withdraw']",40,73221,12.501451254908657,8.0,347626,59.35222810312447,50.0,159,12.465767457742873,12.0,133568,22.80484889875363,21.0,840.0503144654089,249.0,2642003.599580158,0.6637769046315302,3456976.8290136773,0.6070067477766947,1620681.807125785,0.2845737306272199,2097027.6771837904,0.36821477646068795,3758343.1740746573,0.65992333184793,3758343.1740746573,0.65992333184793,1696191.7166287429,0.2978324323366498,2239824.9840477426,0.3932883980433611,55191224.473,54124870.308281034,55191224.47300005,0.0,0.0,5.617259873991812,2.3959630144767967,438394,5857,40,15.497353593990097,0.0,0.693125,0.4351742408249953,31,74.84958169711456,864,0.967730920266348,0.8127217156381255,47192,425740
2017-04-01,11762,"['abort external', 'abort payment', 'approve', 'begin admissibility check', 'begin editing', 'begin editing from refused', 'begin payment', 'begin preparations', 'calculate', 'calculate protocol', 'cancel offline', 'change department', 'check', 'check admissibility', 'clear', 'correction GFM17', 'create', 'decide', 'discard', 'finish editing', 'finish payment', 'finish pre-check', 'finish preparations', 'initialize', 'insert document', 'mail income', 'mail valid', 'performed', 'performed offline', 'plan', 'prepare external', 'prepare offline', 'refuse', 'remove document', 'restart editing', 'revoke approval', 'revoke decision', 'revoke withdrawal', 'save', 'take original document', 'withdraw']",41,99698,8.476279544295188,4.0,586489,49.86303349770447,41.0,161,10.269001870430198,9.0,187211,15.91659581703792,13.0,1162.8012422360248,275.0,3619470.5539727667,0.6787576544831087,5968308.861260894,0.5791286323609948,4137915.1959811994,0.4015182900182712,4555921.98173962,0.4420791429803524,7060596.415580761,0.6851176172113129,7060596.415580761,0.6851176172113129,4908519.990194212,0.4762931233818925,5395520.989434122,0.5235487579685822,23385004.879,35671457.89158196,23385018.967999935,0.0,0.0,2.380082174552436,1.0151905002733466,760994,11762,41,14.836337357592246,0.0,0.6930398572278406,0.43362883212606457,31,64.69937085529672,907,0.734653970413195,0.7767419628075626,72852,600296
2017-05-01,18389,"['abort external', 'abort payment', 'approve', 'begin admissibility check', 'begin editing', 'begin editing from refused', 'begin payment', 'begin preparations', 'calculate', 'calculate protocol', 'cancel offline', 'change department', 'check', 'check admissibility', 'clear', 'correction GFM17', 'create', 'decide', 'discard', 'finish editing', 'finish payment', 'finish pre-check', 'finish preparations', 'initialize', 'insert document', 'mail income', 'mail valid', 'performed', 'performed offline', 'plan', 'prepare external', 'prepare offline', 'refuse', 'remove document', 'restart editing', 'revoke approval', 'revoke decision', 'revoke withdrawal', 'save', 'take original document', 'withdraw']",41,148855,8.094784925770842,3.0,873329,47.491924520093534,39.0,160,9.64658219587797,9.0,259729,14.124150307248899,12.0,1623.30625,343.5,4915317.7020524405,0.6829291968107287,8820143.254950115,0.5541905712997092,6884851.60222162,0.43259159544914866,7270446.363475706,0.4568194310809165,11080422.478912188,0.6962092889346404,11080422.478912188,0.6962092889346404,8686063.642288404,0.5457660304512445,9147660.037134545,0.574769229421522,22090151.803,29262067.884433627,22090151.802999973,0.0,0.0,2.248294443876376,0.9589783015243363,1141091,18389,41,14.56098754690304,0.0,0.6787626412849495,0.4900585047746039,31,62.052912066996576,2973,0.6332590135407037,0.753394058260706,97698,806037
2017-06-01,18065,"['abort external', 'abort payment', 'approve', 'begin admissibility check', 'begin editing', 'begin editing from refused', 'begin payment', 'begin preparations', 'calculate', 'calculate protocol', 'cancel offline', 'change department', 'check', 'check admissibility', 'clear', 'correction GFM17', 'create', 'decide', 'discard', 'finish editing', 'finish payment', 'finish pre-check', 'finish preparations', 'initialize', 'insert document', 'mail income', 'mail valid', 'performed', 'performed offline', 'plan', 'prepare external', 'prepare offline', 'refuse', 'remove document', 'restart editing', 'revoke approval', 'revoke decision', 'revoke withdrawal', 'save', 'take original document', 'withdraw']",41,144492,7.998450041516745,3.0,851135,47.1151397730418,39.0,159,9.582950456684197,9.0,251462,13.919845004151675,12.0,1581.5220125786163,329.0,4715155.873675771,0.6823758744486509,8554830.53077529,0.551612864052482,6772117.004099746,0.43666403944432475,7115445.875923752,0.4588017804103733,10796487.097770842,0.6961541959577919,10796487.097770842,0.6961541959577919,8573546.529641261,0.5528196659524053,8986536.772248367,0.5794491508651344,22087094.548,28715083.40148132,22087094.548000097,0.0,0.0,2.2479832821654333,0.958845579882884,1113867,18065,41,14.543703293661776,0.0,0.6829268292682926,0.49678787618697273,31,61.65884306670357,2973,0.6262939385552173,0.7509488503557571,94797,778835
2017-07-01,17501,"['abort external', 'abort payment', 'approve', 'begin admissibility check', 'begin editing', 'begin editing from refused', 'begin payment', 'begin preparations', 'calculate', 'calculate protocol', 'cancel offline', 'change department', 'check', 'check admissibility', 'clear', 'correction GFM17', 'create', 'decide', 'discard', 'finish editing', 'finish payment', 'finish pre-check', 'finish preparations', 'initialize', 'insert document', 'mail income', 'mail valid', 'performed', 'performed offline', 'plan', 'prepare external', 'prepare offline', 'refuse', 'remove document', 'restart editing', 'revoke approval', 'revoke decision', 'revoke withdrawal', 'save', 'take original document', 'withdraw']",41,137223,7.840866236215073,3.0,816960,46.68076109936575,39.0,159,9.488829209759443,9.0,238546,13.630421118793212,11.0,1500.2893081761006,295.0,4422220.812108578,0.6817351146750339,8145490.502764516,0.5478872966222996,6564004.06502397,0.44151232402556984,6856501.8547430225,0.46118650119424737,10347055.43000006,0.6959703931420457,10347055.43000006,0.6959703931420457,8351494.212146202,0.5617436525273236,8706055.939672599,0.5855924147736536,22004700.042,28035068.41992726,22004700.042000055,0.0,0.0,2.2395973230422106,0.9552686672331444,1070813,17501,41,14.505056853894063,0.0,0.6882807852468769,0.5065842970103386,31,61.185817953259814,2973,0.6164790583395234,0.7473994227389811,90398,738035
2017-08-01,17348,"['abort external', 'abort payment', 'approve', 'begin admissibility check', 'begin editing', 'begin editing from refused', 'begin payment', 'begin preparations', 'calculate', 'calculate protocol', 'cancel offline', 'change department', 'check', 'check admissibility', 'clear', 'correction GFM17', 'create', 'decide', 'discard', 'finish editing', 'finish payment', 'finish pre-check', 'finish preparations', 'initialize', 'insert document', 'mail income', 'mail valid', 'performed', 'performed offline', 'plan', 'prepare external', 'prepare offline', 'refuse', 'remove document', 'restart editing', 'revoke approval', 'revoke decision', 'revoke withdrawal', 'save', 'take original document', 'withdraw']",41,135263,7.797037122434863,3.0,808393,46.598628083928986,39.0,159,9.463223426331565,9.0,235125,13.553435554530783,11.0,1478.7735849056603,280.0,4346683.767212787,0.681475773435519,8040649.27002307,0.5468638332535439,6505948.364645926,0.44248514543523776,6787784.136701838,0.46165347195696227,10231735.508256342,0.6958848611569158,10231735.508256342,0.6958848611569158,8289394.559029548,0.5637815966929948,8631599.03854458,0.5870557437350516,22003326.289,27880366.303521156,22003346.782000065,0.0,0.0,2.2394575050244487,0.9552090298286394,1059798,17348,41,14.491872261932212,0.0,0.6948245092207019,0.509103018568194,31,61.090500345861194,2973,0.6135577588194605,0.7464686342227145,89257,727483
2017-09-01,16663,"['abort external', 'abort payment', 'approve', 'begin admissibility check', 'begin editing', 'begin editing from refused', 'begin payment', 'begin preparations', 'calculate', 'calculate protocol', 'cancel offline', 'change department', 'check', 'check admissibility', 'clear', 'correction GFM17', 'create', 'decide', 'discard', 'finish editing', 'finish payment', 'finish pre-check', 'finish preparations', 'initialize', 'insert document', 'mail income', 'mail valid', 'performed', 'performed offline', 'plan', 'prepare external', 'prepare offline', 'refuse', 'remove document', 'restart editing', 'revoke approval', 'revoke decision', 'revoke withdrawal', 'save', 'take original document', 'withdraw']",41,127531,7.653543779631519,3.0,769532,46.18208005761267,39.0,158,9.366320590529917,9.0,219829,13.19264238132389,11.0,1391.3227848101267,266.0,4011178.8281453373,0.6798794300707428,7564556.503129759,0.541644381082993,6284258.7932959115,0.44997131864264855,6497495.08184642,0.4652396608764052,9711700.084232187,0.6953861444767055,9711700.084232187,0.6953861444767055,8056057.035055861,0.576837257401245,8319833.760466115,0.5957244428059444,21919715.84,26692547.71309308,21919715.839999914,0.0,0.0,2.2309477894908873,0.9515793306266258,1010148,16663,41,14.440136830102622,0.0,0.7025580011897681,0.5229786752545974,31,60.6222168877153,2973,0.5996519234231531,0.7421163138677722,84511,679854
2017-10-01,16290,"['abort external', 'abort payment', 'approve', 'begin admissibility check', 'begin editing', 'begin editing from refused', 'begin payment', 'begin preparations', 'calculate', 'calculate protocol', 'cancel offline', 'change department', 'check', 'check admissibility', 'clear', 'correction GFM17', 'create', 'decide', 'discard', 'finish editing', 'finish payment', 'finish pre-check', 'finish preparations', 'initialize', 'insert document', 'mail income', 'mail valid', 'performed', 'performed offline', 'plan', 'prepare external', 'prepare offline', 'refuse', 'remove document', 'restart editing', 'revoke approval', 'revoke decision', 'revoke withdrawal', 'save', 'take original document', 'withdraw']",41,122741,7.534745242480049,3.0,748265,45.93400859422959,39.0,158,9.297605893186004,9.0,211567,12.987538367096379,11.0,1339.0316455696202,251.0,3822273.5535017196,0.6790748763591012,7304836.34350871,0.5385323931051007,6148869.366937871,0.4533113651492375,6331302.946695934,0.466760864586298,9429412.185870124,0.695161899765699,9429412.185870124,0.695161899765699,7913139.227361707,0.5833781353461566,8141791.197396524,0.6002349801569877,21915943.6145,26060416.784266055,21915953.607000113,0.0,0.0,2.23056385941615,0.9514155706653898,983037,16290,41,14.412031921424187,0.0,0.7055324211778703,0.53114318950311,31,60.346040515653776,2973,0.5913443830570903,0.7393227122421427,81814,653492
2017-11-01,15703,"['abort external', 'abort payment', 'approve', 'begin admissibility check', 'begin editing', 'begin editing from refused', 'begin payment', 'begin preparations', 'calculate', 'calculate protocol', 'cancel offline', 'change department', 'check', 'check admissibility', 'clear', 'correction GFM17', 'create', 'decide', 'discard', 'finish editing', 'finish payment', 'finish pre-check', 'finish preparations', 'initialize', 'insert document', 'mail income', 'mail valid', 'performed', 'performed offline', 'plan', 'prepare external', 'prepare offline', 'refuse', 'remove document', 'restart editing', 'revoke approval', 'revoke decision', 'revoke withdrawal', 'save', 'take original document', 'withdraw']",41,116086,7.392600140100618,3.0,714556,45.50442590587786,39.0,158,9.162325670254091,9.0,198149,12.618544227217729,11.0,1254.107594936709,216.5,3522107.0418467415,0.6774760406547468,6884145.636429891,0.5323668884450861,5915280.404235425,0.45744230139734865,6053031.778506814,0.4680949334555403,8983704.771970628,0.6947306475990737,8983704.771970628,0.6947306475990737,7675106.620887417,0.5935337289530518,7852833.107095972,0.607277728783101,21832250.119,24958892.351859264,21832250.118999958,0.0,0.0,2.222045691564732,0.9477822662463443,940189,15703,41,14.368783035088837,0.0,0.7156454491374182,0.5456723409844757,31,59.87320894096669,2973,0.576959816595555,0.7345559891138738,77280,611877
2017-12-01,15574,"['abort external', 'abort payment', 'approve', 'begin admissibility check', 'begin editing', 'begin editing from refused', 'begin payment', 'begin preparations', 'calculate', 'calculate protocol', 'cancel offline', 'change department', 'check', 'check admissibility', 'clear', 'correction GFM17', 'create', 'decide', 'discard', 'finish editing', 'finish payment', 'finish pre-check', 'finish preparations', 'initialize', 'insert document', 'mail income', 'mail valid', 'performed', 'performed offline', 'plan', 'prepare external', 'prepare offline', 'refuse', 'remove document', 'restart editing', 'revoke approval', 'revoke decision', 'revoke withdrawal', 'save', 'take original document', 'withdraw']",41,114646,7.361371516630281,3.0,707689,45.440413509695645,39.0,158,9.133876974444588,9.0,195241,12.53634262231925,11.0,1235.7025316455697,204.0,3460576.580154702,0.6770140710873518,6799307.641358713,0.5311238163705588,5876599.496808696,0.4590470260590573,6001693.040680546,0.46881863280624936,8891908.302312765,0.6945860551468841,8891908.302312765,0.6945860551468841,7634702.098284001,0.596380150624072,7798108.344202172,0.6091445309887619,21830883.7785,24618169.252031397,21830884.857000113,0.0,0.0,2.221906627977393,0.9477229506335011,931411,15574,41,14.365095672274304,0.0,0.7209994051160024,0.5492463559787188,31,59.80550918196995,2973,0.5735841787594709,0.733463506706706,76438,603310
2018-01-01,15407,"['abort external', 'abort payment', 'approve', 'begin admissibility check', 'begin editing', 'begin editing from refused', 'begin payment', 'begin preparations', 'calculate', 'calculate protocol', 'cancel offline', 'change department', 'check', 'check admissibility', 'clear', 'correction GFM17', 'create', 'decide', 'discard', 'finish editing', 'finish payment', 'finish pre-check', 'finish preparations', 'initialize', 'insert document', 'mail income', 'mail valid', 'performed', 'performed offline', 'plan', 'prepare external', 'prepare offline', 'refuse', 'remove document', 'restart editing', 'revoke approval', 'revoke decision', 'revoke withdrawal', 'save', 'take original document', 'withdraw']",41,112436,7.297721814759525,3.0,697538,45.27409619004349,39.0,158,9.10638021678458,9.0,191877,12.45388459791004,11.0,1214.4113924050632,187.0,3374564.063600501,0.6767336024068241,6679305.888333629,0.5294511848713137,5796360.729786019,0.45946242134037,5912479.254369605,0.4686668344117448,8762016.739500534,0.6945422506691347,8762016.739500534,0.6945422506691347,7548598.497976321,0.5983577464017699,7702048.939239775,0.6105213632961342,21830576.699,24398073.868343674,21830576.69899988,0.0,0.0,2.2218753739987047,0.9477096196894693,918776,15407,41,14.359576815733108,0.0,0.7263533610945865,0.5535193127145985,33,59.63367300577659,2973,0.5693515934315571,0.7320638915885909,75080,590962
